gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT02_2553886,complete,,CBLOLA,2022,Split 1,0,01/02/2022 22:54,1,1202,6,Red,top,Hidan,oe:player:d7eca91517950c67ade956ce6e953cf,INTZ Academy,oe:team:532875bcf5a8fb1cd2f05cd0001bbf6,Gragas,Corki,Caitlyn,Karma,Vex,Ryze,1862,0,0,3,4,7,18,0,0,0,0,0,0,0,0,2256,8056,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,10613,3419871,188696,8293663,9552309,11,3545,7,2256,7,24,7734,9208,5134,1654350,183076,8425,,222,214,8,,,71536,3419,5035,95,3245,4733,92,174,302,3,0,0,0,0,0,0,5047,7678,142,5231,7672,151,-184,6,-9,0,0,0,0,0,0
ESPORTSTMNT02_2553886,complete,,CBLOLA,2022,Split 1,0,01/02/2022 22:54,1,1202,7,Red,jng,Soweto,oe:player:ffad8c412f83018566a377cc0496a3b,INTZ Academy,oe:team:532875bcf5a8fb1cd2f05cd0001bbf6,Xin Zhao,Corki,Caitlyn,Karma,Vex,Ryze,1862,0,2,7,3,7,18,0,0,0,0,0,0,0,0,2256,8056,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,6799,2190870,120884,11114501,6968314,14,4511,11,3545,14,43,13856,8764,4690,1511278,167242,8750,,154,27,127,,,49624,2953,3285,64,3493,3337,65,-540,-52,-1,0,0,0,1,0,0,4652,5679,93,5078,4734,81,-426,945,12,1,1,1,2,0,1
ESPORTSTMNT02_2553886,complete,,CBLOLA,2022,Split 1,0,01/02/2022 22:54,1,1202,8,Red,mid,Muja,oe:player:dc150c171a97d08f48a8c3650b97825,INTZ Academy,oe:team:532875bcf5a8fb1cd2f05cd0001bbf6,Viktor,Corki,Caitlyn,Karma,Vex,Ryze,1862,0,3,2,2,7,18,0,0,0,0,0,0,0,1,2256,8056,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17073,5501504,303552,4277014,3761117,17,5478,3,967,8,27,8700,11756,7682,2475403,273938,11635,,285,265,20,,,91837,3232,4330,87,3321,4854,82,-89,-524,5,0,0,1,0,1,0,5453,7088,138,5106,7296,132,347,-208,6,1,1,1,0,2,1
ESPORTSTMNT02_2553886,complete,,CBLOLA,2022,Split 1,0,01/02/2022 22:54,1,1202,9,Red,bot,Juzo,oe:player:af668e38dba2d6d215e578563583f23,INTZ Academy,oe:team:532875bcf5a8fb1cd2f05cd0001bbf6,Aphelios,Corki,Caitlyn,Karma,Vex,Ryze,1862,0,0,3,5,7,18,0,0,0,0,0,0,0,0,2256,8056,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,1,18202,5865306,323626,3127282,3788185,14,4511,11,3545,6,37,11923,12197,8123,2617508,289664,11500,,298,282,16,,,96026,3852,3479,93,3090,3414,80,762,65,13,0,0,0,0,0,0,6213,6132,151,5111,5915,139,1102,217,12,0,1,0,0,0,0
ESPORTSTMNT02_2553886,complete,,CBLOLA,2022,Split 1,0,01/02/2022 22:54,1,1202,10,Red,sup,Woodboy,oe:player:2365b9c86d57fd1b5a4488f621d3cff,INTZ Academy,oe:team:532875bcf5a8fb1cd2f05cd0001bbf6,Tahm Kench,Corki,Caitlyn,Karma,Vex,Ryze,1862,0,2,3,3,7,18,0,0,0,0,0,0,0,0,2256,8056,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3557,1146187,632423,4328894,4819012,47,15145,9,2900,17,78,25134,6488,2414,777873,860794,5875,,31,31,0,,,9989,2129,2261,14,1908,1875,10,221,386,4,0,0,0,0,0,0,3210,3513,22,3104,3178,19,106,335,3,0,1,0,0,1,0
ESPORTSTMNT02_2553886,complete,,CBLOLA,2022,Split 1,0,01/02/2022 22:54,1,1202,100,Blue,team,,,FURIA Academy,oe:team:d135f5fc6f1ec50cda24bc7e5910f62,,Jarvan IV,Jayce,Gwen,Akshan,Senna,1862,1,18,7,57,18,7,2,1,1,0,1,,,,5800,8056,0,3,2,3,2,0,0,3,0,0,0,,0,0,1,1,1,1,1,0,0,10,2,1,1,5,3,2,0,72702,23427068,,27794307,25066917,109,35124,47,15145,47,253,81525,59170,38799,12502363,,52935,136199,,815,174,,,318690,15057,18213,329,15585,18390,353,-528,-177,-24,1,1,0,0,0,1,23630,28795,522,24575,30090,546,-945,-1295,-24,2,3,2,2,4,2
ESPORTSTMNT02_2553886,complete,,CBLOLA,2022,Split 1,0,01/02/2022 22:54,1,1202,200,Red,team,,,INTZ Academy,oe:team:532875bcf5a8fb1cd2f05cd0001bbf6,,Corki,Caitlyn,Karma,Vex,Ryze,1862,0,7,18,17,7,18,0,0,0,0,0,,,,2256,8056,1,2,3,2,3,1,1,0,0,0,0,,0,0,0,1,1,0,0,1,1,2,10,0,0,3,5,0,2,56244,18123738,,31141353,28888937,103,33190,41,13212,52,209,67347,48413,28042,9036090,,46185,-136199,,819,171,,,319012,15585,18390,353,15057,18213,329,528,177,24,0,0,1,1,1,0,24575,30090,546,23630,28795,522,945,1295,24,2,4,2,2,3,2
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,1,Blue,top,Makes,oe:player:8ceaf547caa0fdb71e782a23465ff39,LOUD Academy,oe:team:611801d741d02f705ab3433a71ce43f,Sett,Akshan,Akali,Gwen,Renekton,Ryze,1441,1,3,1,2,16,2,0,0,0,0,0,0,0,0,6662,7495,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,10103,4206662,223864,6486329,6598334,8,3331,5,2082,4,21,8744,10304,7089,2951700,224485,10050,,197,193,4,,,82026,3271,4813,86,2944,4598,72,327,215,14,0,0,0,0,0,0,5435,8117,134,4436,7252,117,999,865,17,1,0,0,0,0,1
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,2,Blue,jng,enel1,oe:player:244c5c070690c87f25f4f9dff2dbea5,LOUD Academy,oe:team:611801d741d02f705ab3433a71ce43f,Xin Zhao,Akshan,Akali,Gwen,Renekton,Ryze,1441,1,3,0,8,16,2,0,0,0,0,1,0,1,0,6662,7495,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,8673,3611242,192178,10366551,6311450,10,4164,9,3747,9,33,13740,8764,5549,2310479,175718,7650,,132,11,121,,,54962,3297,3696,66,3093,3450,69,204,246,-3,0,1,0,0,0,0,5113,5733,92,4718,5305,100,395,428,-8,1,4,0,0,0,1
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,3,Blue,mid,Aithusa,oe:player:a37663bcbd7b6046c6fb0ce58ecbeca,LOUD Academy,oe:team:611801d741d02f705ab3433a71ce43f,Twisted Fate,Akshan,Akali,Gwen,Renekton,Ryze,1441,1,2,0,10,16,2,0,0,0,0,0,0,0,0,6662,7495,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,12004,4998196,265987,4084247,1944899,11,4580,4,1666,4,26,10826,10425,7210,3002082,228317,8800,,210,202,8,,,87439,3413,4502,79,3193,4698,83,220,-196,-4,0,0,0,0,0,1,5639,7327,129,5351,7236,131,288,91,-2,0,4,0,0,0,2
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,4,Blue,bot,Brance,oe:player:166969943c4ca12527dd5449aab5e8e,LOUD Academy,oe:team:611801d741d02f705ab3433a71ce43f,Jinx,Akshan,Akali,Gwen,Renekton,Ryze,1441,1,7,1,5,16,2,1,0,0,0,0,0,0,0,6662,7495,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,2,0,11181,4655517,247751,4307842,2137682,14,5829,9,3747,11,36,14990,11222,8007,3333935,253556,9810,,210,196,14,,,87439,3036,2632,66,3162,2842,70,-126,-210,-4,0,0,1,0,1,0,6050,5155,114,4596,4885,108,1454,270,6,4,0,1,0,1,1
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,5,Blue,sup,Vahvel,oe:player:73124aed8e061dafd713df6285a137a,LOUD Academy,oe:team:611801d741d02f705ab3433a71ce43f,Lulu,Akshan,Akali,Gwen,Renekton,Ryze,1441,1,1,0,12,16,2,0,0,0,0,1,1,0,0,6662,7495,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3169,1319500,702194,1294518,659958,28,11659,10,4164,7,59,24566,6939,3724,1550590,117925,5680,,17,17,0,,,7078,2693,2267,8,2353,2533,15,340,-266,-7,1,0,0,1,0,0,4223,3571,11,3366,3328,22,857,243,-11,1,4,0,1,0,2
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,6,Red,top,SuperCleber,oe:player:8e01eb2dab560099ace2ed32c82ea06,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Jax,Caitlyn,Corki,Senna,Viktor,Vex,1441,0,1,3,0,2,16,0,0,0,0,0,0,0,0,833,7495,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,6592,2744761,187796,5727273,5329632,9,3747,2,833,5,16,6662,9224,6009,2502012,277811,8875,,209,201,8,,,87023,2944,4598,72,3271,4813,86,-327,-215,-14,0,0,0,0,0,0,4436,7252,117,5435,8117,134,-999,-865,-17,0,0,1,1,0,0
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,7,Red,jng,Sting,oe:player:3ccca65d3d9843b81f4e251dcf8a3e8,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Lee Sin,Caitlyn,Corki,Senna,Viktor,Vex,1441,0,0,3,1,2,16,0,0,0,0,0,0,0,0,833,7495,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,0,0,7338,3055378,209048,8569049,7181263,12,4997,2,833,6,22,9160,6965,3750,1561416,17337,6550,,141,17,124,,,58709,3093,3450,69,3297,3696,66,-204,-246,3,0,0,0,0,1,0,4718,5305,100,5113,5733,92,-395,-428,8,0,0,1,1,4,0
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,8,Red,mid,Lynkez,oe:player:9f412eed0c5dde829471119d84b00e3,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Orianna,Caitlyn,Corki,Senna,Viktor,Vex,1441,0,0,3,1,2,16,0,0,0,0,0,0,0,1,833,7495,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,8948,3725746,254914,4047606,2182235,14,5829,7,2915,7,31,12908,9128,5913,2462040,273372,8760,,227,217,10,,,94518,3193,4698,83,3413,4502,79,-220,196,4,0,0,1,0,0,0,5351,7236,131,5639,7327,129,-288,-91,2,0,0,2,0,4,0
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,9,Red,bot,Kakashi,oe:player:5fb4bfb831903a78ffa3760d371ea12,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Xayah,Caitlyn,Corki,Senna,Viktor,Vex,1441,0,0,3,2,2,16,0,0,0,0,0,0,0,0,833,7495,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,2,9125,3799445,259957,3592089,1770021,8,3331,2,833,3,14,5829,7289,4074,1696322,188349,6475,,173,169,4,,,72033,3162,2842,70,3036,2632,66,126,210,4,0,1,0,0,0,1,4596,4885,108,6050,5155,114,-1454,-270,-6,0,1,1,4,0,1
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,10,Red,sup,Bounty,oe:player:5dedda929608ef07aedda33aa2b474e,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,Rakan,Caitlyn,Corki,Senna,Viktor,Vex,1441,0,1,4,1,2,16,0,0,0,0,0,0,0,0,833,7495,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,3099,1290354,882856,4328661,4274948,50,20819,12,4997,15,70,29146,5099,1884,784455,870982,4475,,30,30,0,,,12491,2353,2533,15,2693,2267,8,-340,266,7,1,0,0,1,0,0,3366,3328,22,4223,3571,11,-857,-243,11,1,0,2,1,4,0
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,100,Blue,team,,,LOUD Academy,oe:team:611801d741d02f705ab3433a71ce43f,,Akshan,Akali,Gwen,Renekton,Ryze,1441,1,16,2,37,16,2,1,0,0,0,1,,,,6662,7495,0,2,2,2,2,0,0,0,2,0,0,,0,0,0,1,1,1,1,0,1,9,4,0,1,3,4,2,0,45130,18791117,,26539486,17652325,71,29563,37,15406,35,175,72866,47654,31578,13148369,,41990,177763,,619,147,,,318945,15710,17910,305,14745,18121,309,965,-211,-4,1,1,1,1,1,1,26460,29903,480,22467,28006,478,3993,1897,2,7,12,1,1,1,7
ESPORTSTMNT02_2553928,complete,,CBLOLA,2022,Split 1,0,01/02/2022 23:55,1,1202,200,Red,team,,,Flamengo Academy,oe:team:13caf544e9d552f669c15d697f5e6b9,,Caitlyn,Corki,Senna,Viktor,Vex,1441,0,2,16,5,2,16,0,0,0,0,0,,,,833,7495,1,2,2,2,2,1,1,0,0,0,0,,0,0,1,1,1,0,0,1,0,4,9,1,0,4,3,0,2,35102,14615684,,26264677,20738099,93,38723,25,10409,36,153,63706,37705,21629,9005829,,35135,-177763,,634,146,,,324774,14745,18121,309,15710,17910,305,-965,211,4,1,1,1,1,1,1,22467,28006,478,26460,29903,480,-3993,-1897,-2,1,1,7,7,12,1
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,1,Blue,top,Betão,oe:player:db461a785753fe7e4c22844808267cd,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,Fiora,Senna,Akali,Lee Sin,Leona,Lulu,2372,1,5,2,8,23,9,1,0,0,0,1,1,0,0,5818,8094,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,18587,4701602,222455,8828752,7828078,12,3035,14,3541,6,47,11889,20768,15653,3959444,298689,18950,,403,377,26,,,101939,3601,4526,79,2644,3680,59,957,846,20,1,1,0,0,0,1,6942,7421,132,4487,6435,104,2455,986,28,1,2,0,0,0,2
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,2,Blue,jng,NiT Cesar,oe:player:2f0c941ab379b6dbb3a4f33d35d593e,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,Xin Zhao,Senna,Akali,Lee Sin,Leona,Lulu,2372,1,2,0,12,23,9,0,0,0,0,1,0,1,0,5818,8094,,,,,,,,,,,,,,,,,,,2,0,,,,,,,,0,0,15965,4038364,191074,11592496,9219309,10,2530,19,4806,8,52,13153,14363,9248,2339292,176468,13000,,242,42,200,,,61214,3443,3476,65,2954,3017,66,489,459,-1,0,3,0,0,0,1,5254,5405,92,4179,4938,88,1075,467,4,0,3,0,0,1,1
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,3,Blue,mid,LLKO,oe:player:61bcc2497237b8f4cbd18ca8ea39e2f,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,Veigar,Senna,Akali,Lee Sin,Leona,Lulu,2372,1,8,2,7,23,9,1,0,0,0,0,0,0,0,5818,8094,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,20312,5137943,2431,4397808,2235076,17,4300,7,1771,6,47,11889,16482,11367,2875295,216903,15560,,301,263,38,,,76138,3541,4603,80,3199,4512,84,342,91,-4,1,1,0,0,0,0,5815,7444,129,4717,6648,126,1098,796,3,2,1,0,0,1,1
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,4,Blue,bot,sorahed,oe:player:4a54dfa0d4972f29a4e1fd19e8cc202,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,Ezreal,Senna,Akali,Lee Sin,Leona,Lulu,2372,1,6,3,7,23,9,0,0,0,0,0,0,0,0,5818,8094,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,22191,5613238,265589,4462563,2150843,14,3541,9,2277,5,35,8853,15834,10719,2711383,204538,14425,,296,259,37,,,74874,3109,3491,83,3373,3507,89,-264,-16,-6,0,0,0,0,0,0,5144,5477,120,5940,5660,136,-796,-183,-16,0,1,0,1,0,0
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,5,Blue,sup,Telas,oe:player:a5a630a5d4f0d3151f3c98d2d98834b,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,Rakan,Senna,Akali,Lee Sin,Leona,Lulu,2372,1,2,2,16,23,9,0,0,0,0,0,0,0,0,5818,8094,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,6499,1643929,77782,3837521,4830354,63,15936,19,4806,15,122,30860,10534,5419,1370742,103402,9775,,54,54,0,,,13659,2343,2118,12,2128,2279,1,215,-161,11,1,1,0,0,0,1,3836,3336,20,3322,4046,5,514,-710,15,2,1,1,0,1,1
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,6,Red,top,Bankai,oe:player:fc75458e3c405bf010b67a1ac4a4cb7,KaBuM! Academy,oe:team:5fa7169f2a9ba7a17a9ce3afd59643d,Gwen,Caitlyn,Corki,Viktor,Twisted Fate,Gangplank,2372,0,2,6,3,9,23,0,0,0,0,0,0,0,1,2277,8094,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,22517,5695700,328031,7095278,6378921,23,5818,2,506,9,50,12648,16004,10889,2754384,282694,15935,,343,330,13,,,86762,2644,3680,59,3601,4526,79,-957,-846,-20,0,0,1,1,1,0,4487,6435,104,6942,7421,132,-2455,-986,-28,0,0,2,1,2,0
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,7,Red,jng,scary,oe:player:bed0632c8562e530eb30d6078086020,KaBuM! Academy,oe:team:5fa7169f2a9ba7a17a9ce3afd59643d,Jarvan IV,Caitlyn,Corki,Viktor,Twisted Fate,Gangplank,2372,0,1,5,4,9,23,0,0,0,0,0,0,0,0,2277,8094,,,,,,,,,,,,,,,,,,,0,2,,,,,,,,0,0,4862,1229848,708302,7309781,6829933,12,3035,20,5059,10,63,15936,10688,5573,1409696,144681,10700,,176,40,136,,,44519,2954,3017,66,3443,3476,65,-489,-459,1,0,0,1,0,3,0,4179,4938,88,5254,5405,92,-1075,-467,-4,0,1,1,0,3,0
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,8,Red,mid,Titeito,oe:player:3cd76f4460641ef68d33960badc92c3,KaBuM! Academy,oe:team:5fa7169f2a9ba7a17a9ce3afd59643d,Vex,Caitlyn,Corki,Viktor,Twisted Fate,Gangplank,2372,0,1,5,6,9,23,0,0,0,0,0,0,0,0,2277,8094,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,18391,4652024,267922,3789460,2365852,21,5312,10,2530,14,65,16442,12227,7112,1798988,184636,11800,,276,264,12,,,69815,3199,4512,84,3541,4603,80,-342,-91,4,0,0,0,1,1,0,4717,6648,126,5815,7444,129,-1098,-796,-3,0,1,1,2,1,0
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,9,Red,bot,ST3PZ,oe:player:052ad9427bad4cf3f5b46c0cc5552bf,KaBuM! Academy,oe:team:5fa7169f2a9ba7a17a9ce3afd59643d,Jinx,Caitlyn,Corki,Viktor,Twisted Fate,Gangplank,2372,0,4,3,1,9,23,0,0,0,0,0,0,0,0,2277,8094,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,17126,4332040,249494,5391400,3216526,18,4553,10,2530,10,41,10371,16117,11002,2782968,285627,15950,,356,310,46,,,90051,3373,3507,89,3109,3491,83,264,16,6,0,0,0,0,0,0,5940,5660,136,5144,5477,120,796,183,16,1,0,0,0,1,0
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,10,Red,sup,Guigs,oe:player:c7c0cc0b057c316e22af5c5da55c0c8,KaBuM! Academy,oe:team:5fa7169f2a9ba7a17a9ce3afd59643d,Zilean,Caitlyn,Corki,Viktor,Twisted Fate,Gangplank,2372,0,1,4,6,9,23,0,0,0,0,0,0,0,0,2277,8094,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,1,5747,1453710,83723,3513238,1589039,74,18718,14,3541,26,119,30101,9058,3943,997386,102363,9050,,40,40,0,,,10118,2128,2279,1,2343,2118,12,-215,161,-11,0,0,1,1,1,0,3322,4046,5,3836,3336,20,-514,710,-15,0,1,1,2,1,1
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,100,Blue,team,,,RED Academy,oe:team:391e50581a00cea9f06b2d845b4de05,,Senna,Akali,Lee Sin,Leona,Lulu,2372,1,23,9,50,23,9,2,0,0,0,1,,,,5818,8094,0,4,2,4,2,0,0,0,4,0,0,,0,0,1,2,0,1,2,0,1,10,5,1,1,8,5,2,0,83554,21135076,,33119140,26263659,116,29342,68,17201,40,303,76644,77981,52405,13255902,,71710,122461,,995,301,,,327825,16037,18214,319,14298,16995,299,1739,1219,20,3,6,0,0,0,3,26991,29083,493,22645,27727,459,4346,1356,34,5,8,1,1,3,5
ESPORTSTMNT02_2574293,complete,,CBLOLA,2022,Split 1,0,02/02/2022 19:45,1,1202,200,Red,team,,,KaBuM! Academy,oe:team:5fa7169f2a9ba7a17a9ce3afd59643d,,Caitlyn,Corki,Viktor,Twisted Fate,Gangplank,2372,0,9,23,20,9,23,0,0,0,0,0,,,,2277,8094,1,2,4,2,4,1,0,0,0,0,1,,0,0,0,0,2,0,0,2,0,5,10,0,0,5,8,0,2,68643,17363322,,27099157,20380270,148,37437,56,14165,69,338,85497,64094,38518,9743170,,63435,-122461,,984,207,,,301265,14298,16995,299,16037,18214,319,-1739,-1219,-20,0,0,3,3,6,0,22645,27727,459,26991,29083,493,-4346,-1356,-34,1,3,5,5,8,1
ESPORTSTMNT02_2574385,complete,,CBLOLA,2022,Split 1,0,02/02/2022 21:18,1,1202,1,Blue,top,Yupps,oe:player:ecdb594501a5800ad0f5c4e6b3b5a84,Liberty Academy,oe:team:0de5bc0ac90e504b773c2d2d09edc81,Graves,Xin Zhao,Lee Sin,Yasuo,Aatrox,Leona,2006,1,2,1,5,17,17,0,0,0,0,0,0,0,0,5085,10169,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,19221,5749053,224178,4780857,4595713,17,5085,5,1496,7,33,9870,15633,11266,3369691,276806,12250,,372,337,35,,,111266,3355,5047,93,3393,4732,90,-38,315,3,0,0,0,0,1,0,5150,7968,149,5251,7455,142,-101,513,7,0,0,0,0,1,0
ESPORTSTMNT02_2574385,complete,,CBLOLA,2022,Split 1,0,02/02/2022 21:18,1,1202,2,Blue,jng,Drake,oe:player:4cbb67f0d853e2e0de2e3e124ae703d,Liberty Academy,oe:team:0de5bc0ac90e504b773c2d2d09edc81,Poppy,Xin Zhao,Lee Sin,Yasuo,Aatrox,Leona,2006,1,0,6,8,17,17,0,0,0,0,0,0,0,0,5085,10169,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,0,5172,1546959,603219,7119541,9311366,13,3888,19,5683,12,54,16152,9901,5534,1655234,135971,10700,,157,34,123,,,46959,3039,3475,66,3561,3581,63,-522,-106,3,0,0,1,1,1,0,4258,4757,82,4963,5408,95,-705,-651,-13,0,1,1,1,1,0
ESPORTSTMNT02_2574385,complete,,CBLOLA,2022,Split 1,0,02/02/2022 21:18,1,1202,3,Blue,mid,Thunder,oe:player:e2953b002ed0a411f013f9b40dd1e52,Liberty Academy,oe:team:0de5bc0ac90e504b773c2d2d09edc81,Viktor,Xin Zhao,Lee Sin,Yasuo,Aatrox,Leona,2006,1,5,7,6,17,17,1,0,0,0,0,0,0,1,5085,10169,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,26104,7807777,304455,5816052,5983848,20,5982,5,1496,9,47,14058,13108,8741,2614457,214767,12325,,246,233,13,,,73579,3003,4560,78,3896,4608,80,-893,-48,-2,0,0,1,1,1,0,5456,7588,126,5790,7002,125,-334,586,1,2,0,1,1,1,1
ESPORTSTMNT02_2574385,complete,,CBLOLA,2022,Split 1,0,02/02/2022 21:18,1,1202,4,Blue,bot,RAV3N,oe:player:1aff5982e2cde2a8081e10408912f52,Liberty Academy,oe:team:0de5bc0ac90e504b773c2d2d09edc81,Jinx,Xin Zhao,Lee Sin,Yasuo,Aatrox,Leona,2006,1,9,0,4,17,17,1,0,0,0,0,0,0,0,5085,10169,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,1,0,28937,8655135,337497,3171685,1779362,17,5085,9,2692,8,36,10768,16177,11810,3532403,290172,12375,,291,265,26,,,87039,3187,2921,85,3244,3328,82,-57,-407,3,0,0,0,0,0,0,5256,5412,131,5141,5732,134,115,-320,-3,0,1,0,0,0,0
ESPORTSTMNT02_2574385,complete,,CBLOLA,2022,Split 1,0,02/02/2022 21:18,1,1202,5,Blue,sup,scamber,oe:player:1d1600d15a68ab1a80348ee748ea1e3,Liberty Academy,oe:team:0de5bc0ac90e504b773c2d2d09edc81,Tahm Kench,Xin Zhao,Lee Sin,Yasuo,Aatrox,Leona,2006,1,1,3,7,17,17,0,0,0,0,0,0,0,0,5085,10169,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,0,6306,1886142,735479,3704387,3815055,55,16451,11,3290,18,100,29910,7716,3349,1001695,822851,6250,,33,33,0,,,9870,2127,2593,15,2202,2439,17,-75,154,-2,0,0,0,0,1,0,3084,3478,17,3087,3172,22,-3,306,-5,0,2,0,0,1,1
