golId,result,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,BLUE:kill,BLUE:plateBLUE:first_blood,BLUE:dragon,BLUE:herald,BLUE:first_tower_top,BLUE:first_tower_mid,BLUE:first_tower_bot,BLUE:second_tower_top,BLUE:second_tower_mid,BLUE:second_tower_bot,BLUE:third_tower_top,BLUE:third_tower_mid,BLUE:third_tower_bot,BLUE:inhibitor_top,BLUE:inhibitor_mid,BLUE:inhibitor_bot,BLUE:baron,BLUE:elder_dragon,BLUE:nexus_tower,BLUE:nexus,RED:kill,RED:plate,RED:first_blood,RED:dragon,RED:herald,RED:first_tower_top,RED:first_tower_mid,RED:first_tower_bot,RED:second_tower_top,RED:second_tower_mid,RED:second_tower_bot,RED:third_tower_top,RED:third_tower_mid,RED:third_tower_bot,RED:inhibitor_top,RED:inhibitor_mid,RED:inhibitor_bot,RED:baron,RED:elder_dragon,RED:nexus_tower,RED:nexus
47552,0,8,0.5,1.75,18,0.33,2.62,2,0.5,7.0,0,0.0,0.0,0,0.0,0.0,2,0.5,4.25,13,0.54,2.79,4,0.0,7.33,4,1.0,4.71,2,1.0,9.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,1,1,0,1,1,0,1,1,0,2,0,1,0,2,1
47566,1,7,0.43,4.67,12,0.33,5.47,1,0.0,11.0,11,0.55,7.75,7,0.57,4.31,8,0.5,1.21,2,0.5,1.25,3,0.33,1.5,0,0.0,0.0,4,0.25,4.0,11,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47567,1,5,0.6,5.0,6,0.5,4.7,1,0.0,11.0,11,0.55,7.75,7,0.57,4.31,2,0.0,3.0,5,0.4,3.07,0,0.0,0.0,0,0.0,0.0,1,0.0,3.5,7,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0
39376,0,3,1.0,4.78,7,0.71,4.05,2,0.5,5.29,0,0.0,0.0,7,0.29,3.92,0,0.0,0.0,6,0.0,6.2,0,0.0,0.0,6,0.0,7.0,4,0.25,2.62,4,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,2,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,2,1
39377,1,0,0.0,0.0,4,0.0,2.06,3,0.33,30.0,4,0.5,6.29,3,0.0,1.29,3,1.0,4.78,10,0.7,5.92,6,0.33,2.82,0,0.0,0.0,7,0.29,3.92,13,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39378,1,0,0.0,0.0,6,0.0,6.2,3,0.0,34.0,2,0.0,1.55,3,0.0,4.38,2,0.0,0.82,1,0.0,2.0,2,0.5,4.0,2,0.0,6.67,4,0.75,4.12,12,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,2,1,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47561,1,6,0.5,3.06,4,0.25,5.33,1,0.0,7.0,0,0.0,0.0,2,0.0,7.0,1,0.0,7.0,0,0.0,0.0,5,0.6,16.5,4,0.75,2.33,2,1.0,33.0,16,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,2,1,2,1,14,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
39379,1,4,0.5,3.67,6,0.17,4.0,7,0.57,6.8,0,0.0,0.0,1,0.0,2.25,3,0.0,33.0,3,0.33,3.86,1,1.0,5.0,7,0.57,5.15,0,0.0,0.0,12,0,2,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39381,0,3,0.0,1.5,7,0.14,1.97,1,1.0,5.0,7,0.57,5.15,2,1.0,1.88,1,0.0,2.5,6,0.17,4.0,7,0.57,6.8,3,0.0,1.14,3,0.33,2.38,8,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,13,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,2,1
39380,0,0,0.0,0.0,5,0.4,4.09,1,1.0,1.57,9,0.22,2.45,1,0.0,2.25,3,0.0,1.5,2,0.5,2.0,1,1.0,5.0,2,0.5,34.0,1,0.0,2.8,20,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,2,0,0,0,18,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,2,1
39382,0,2,0.5,2.1,7,0.14,1.97,7,0.43,5.4,1,0.0,2.0,2,0.0,2.3,4,0.5,3.67,0,0.0,0.0,1,1.0,1.57,9,0.22,2.45,2,0.0,7.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,2,1
39386,0,5,0.8,1.56,6,0.5,3.4,3,0.33,3.29,0,0.0,0.0,6,0.33,2.59,3,0.33,2.31,0,0.0,0.0,5,0.8,5.09,2,0.0,4.5,0,0.0,0.0,7,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,1,0,1,1,1,0,0,1,0,0,2,3,0,2,1
39385,1,5,0.8,1.56,4,0.75,3.5,4,0.5,4.71,1,1.0,10.0,0,0.0,0.0,3,0.33,2.31,5,0.6,5.0,0,0.0,0.0,1,0.0,6.0,8,0.75,1.78,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39390,1,1,0.0,5.67,1,1.0,4.25,0,0.0,0.0,2,0.5,14.5,1,0.0,0.78,0,0.0,0.0,1,0.0,7.0,0,0.0,0.0,6,0.67,4.88,6,0.5,3.92,8,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39384,1,2,0.5,1.0,4,0.75,3.5,5,0.4,2.27,1,1.0,10.0,0,0.0,0.0,1,1.0,11.0,5,0.6,5.0,4,0.75,9.8,1,0.0,6.0,8,0.75,1.78,5,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39391,0,3,0.67,2.56,3,1.0,5.6,1,1.0,3.67,1,1.0,5.0,6,0.5,3.92,1,0.0,5.67,1,1.0,4.25,3,0.0,9.0,2,0.5,14.5,1,0.0,0.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,2,1
39387,1,5,0.4,2.38,6,0.5,3.4,3,0.33,3.29,1,1.0,10.0,1,1.0,11.0,0,0.0,0.0,0,0.0,0.0,5,0.8,5.09,4,1.0,10.0,0,0.0,0.0,15,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,2,1,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39400,0,2,0.5,2.25,3,0.0,10.0,2,0.5,2.57,0,0.0,0.0,5,0.4,3.25,1,0.0,8.0,0,0.0,0.0,1,1.0,20.0,1,0.0,9.0,2,0.5,3.0,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,2,1
39389,0,0,0.0,0.0,3,1.0,5.6,6,0.83,4.64,1,1.0,5.0,2,1.0,2.5,1,0.0,5.67,1,1.0,4.25,3,0.0,9.0,2,0.5,14.5,1,0.0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
47599,1,2,1.0,4.33,3,0.33,5.14,0,0.0,0.0,0,0.0,0.0,1,1.0,11.0,7,0.71,3.4,3,0.33,3.75,1,0.0,5.5,2,0.5,26.0,2,0.5,3.0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39401,0,1,1.0,0.78,0,0.0,0.0,0,0.0,0.0,1,1.0,13.0,3,0.33,6.0,3,0.67,4.12,0,0.0,0.0,0,0.0,0.0,1,1.0,8.5,8,0.25,5.65,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,2,1
47600,1,0,0.0,0.0,2,1.0,6.0,3,0.67,2.0,2,1.0,3.2,2,0.5,2.67,2,0.5,0.4,0,0.0,0.0,1,0.0,2.4,2,0.0,2.17,0,0.0,0.0,5,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39399,1,3,0.67,4.12,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,0.4,5.5,0,0.0,0.0,2,0.5,25.0,6,0.83,4.33,0,0.0,0.0,12,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,2,1,4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47603,0,1,1.0,11.0,1,1.0,6.0,1,1.0,17.0,0,0.0,0.0,1,0.0,6.5,0,0.0,0.0,4,0.75,5.0,1,1.0,3.0,1,0.0,3.67,1,0.0,1.83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,1,1,1,1,1,0,1,0,0,1,0,2,1,2,1
47605,1,8,0.75,2.74,0,0.0,0.0,0,0.0,0.0,1,0.0,4.5,0,0.0,0.0,0,0.0,0.0,3,0.33,6.2,2,0.5,3.29,2,0.5,20.0,2,0.5,21.0,9,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39414,1,0,0.0,0.0,8,0.38,7.0,3,0.33,3.88,5,0.2,5.2,0,0.0,0.0,2,0.5,2.71,14,0.5,2.27,6,0.67,4.31,10,0.5,5.89,5,0.4,3.57,11,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,2,1,9,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
39416,1,1,1.0,4.5,14,0.5,2.27,2,0.5,4.2,10,0.5,5.89,1,0.0,2.33,1,1.0,10.0,2,0.5,6.5,0,0.0,0.0,5,0.2,5.2,6,0.33,3.05,13,0,2,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,2,1,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
39417,0,2,1.0,8.5,8,0.5,2.56,2,0.5,6.33,8,0.75,5.94,6,0.33,3.05,5,0.6,4.57,0,0.0,0.0,2,0.5,4.2,6,0.17,6.0,7,0.43,5.67,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,2,1
39418,0,5,0.6,4.57,9,0.67,6.56,0,0.0,0.0,6,0.17,6.0,5,0.4,3.57,1,0.0,2.0,1,1.0,13.0,4,0.25,4.4,8,0.75,5.94,6,0.33,3.05,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,2,1
47607,1,1,0.0,7.0,1,0.0,7.0,0,0.0,0.0,1,0.0,10.0,0,0.0,0.0,1,0.0,1.0,2,1.0,2.86,5,0.2,13.83,0,0.0,0.0,5,0.6,1.13,9,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47606,1,2,0.0,3.75,1,1.0,6.0,2,0.5,5.0,0,0.0,0.0,1,1.0,0.8,2,1.0,2.4,2,1.0,6.0,3,0.67,2.0,2,0.5,4.67,1,0.0,1.5,11,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,2,1,7,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39415,0,1,1.0,4.0,1,0.0,16.0,0,0.0,0.0,6,0.17,6.0,7,0.43,5.67,2,1.0,2.67,1,1.0,13.0,4,0.25,4.4,8,0.75,5.94,0,0.0,0.0,6,0,2,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,7,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,2,0,2,1
47609,1,2,1.0,6.0,5,0.6,5.22,1,0.0,9.0,3,0.33,2.17,2,0.0,3.0,1,1.0,8.0,1,1.0,3.5,0,0.0,0.0,1,0.0,10.0,2,0.5,4.75,20,0,2,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,2,1,5,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47612,1,3,0.67,1.17,3,1.0,1.71,0,0.0,0.0,4,0.5,3.33,1,0.0,1.2,2,0.5,4.67,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,0,2,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,2,1,7,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0
47611,0,3,1.0,9.5,1,1.0,11.0,2,0.5,2.86,2,0.5,4.75,0,0.0,0.0,0,0.0,0.0,2,0.5,6.0,1,0.0,3.0,0,0.0,0.0,0,0.0,0.0,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,3,0,0,0,0,0,1,0,1,1,0,2,2,3,2,0,2,1
47642,0,0,0.0,0.0,1,1.0,10.0,5,0.2,2.73,1,1.0,6.0,2,1.0,5.0,5,0.4,6.29,1,0.0,10.5,1,1.0,13.0,4,0.75,10.25,0,0.0,0.0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1
47641,1,5,0.4,6.29,3,0.67,2.56,2,0.0,11.5,4,0.75,10.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1.0,7.0,3,0.67,6.25,1,1.0,11.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39471,0,1,0.0,4.0,5,0.2,3.43,1,0.0,8.0,8,0.62,8.8,7,0.43,2.22,2,1.0,1.67,0,0.0,0.0,3,0.67,6.2,4,0.75,5.75,1,1.0,20.0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,2,1
48785,1,1,1.0,5.5,10,0.5,3.27,6,0.5,6.17,7,0.29,2.5,3,0.33,5.67,0,0.0,0.0,3,0.33,2.58,0,0.0,0.0,2,0.0,14.5,0,0.0,0.0,7,0,2,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,2,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39469,0,0,0.0,0.0,3,0.67,4.88,2,1.0,4.0,2,1.0,4.0,2,1.0,3.75,1,0.0,4.0,0,0.0,0.0,8,0.62,6.8,8,0.62,8.8,0,0.0,0.0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,2,1
39470,1,1,0.0,1.75,1,0.0,1.33,1,1.0,2.33,4,0.75,5.75,3,0.67,4.86,1,1.0,0.67,6,0.67,4.91,0,0.0,0.0,8,0.62,8.8,0,0.0,0.0,7,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,2,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39472,1,0,0.0,0.0,0,0.0,0.0,1,1.0,2.33,4,0.75,5.75,3,0.67,4.86,0,0.0,0.0,5,0.2,3.43,0,0.0,0.0,8,0.62,8.8,0,0.0,0.0,8,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,2,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39473,1,1,1.0,7.0,0,0.0,0.0,5,0.6,8.5,0,0.0,0.0,7,0.86,2.89,2,0.5,2.0,2,1.0,5.0,0,0.0,0.0,0,0.0,0.0,1,0.0,13.0,7,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39474,0,2,0.5,2.0,2,1.0,5.0,4,0.75,3.9,4,0.75,5.18,1,0.0,13.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,10.5,7,0.86,2.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,1
39475,0,0,0.0,0.0,2,0.0,3.25,4,0.75,3.9,6,0.83,6.82,3,1.0,7.17,6,0.5,2.12,0,0.0,0.0,5,0.6,8.5,4,0.5,15.33,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,2,1
39477,1,6,0.5,1.79,4,0.5,2.73,0,0.0,0.0,6,0.83,4.17,3,0.67,2.33,2,0.5,10.0,1,1.0,3.25,0,0.0,0.0,0,0.0,0.0,3,1.0,7.17,10,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39476,0,2,1.0,2.83,2,0.0,3.25,1,0.0,3.67,6,0.83,6.82,1,0.0,13.0,6,0.5,1.79,0,0.0,0.0,3,0.67,2.67,6,0.83,4.17,3,0.67,2.33,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,2,1
39478,0,1,0.0,1.0,2,1.0,2.0,4,0.75,3.9,0,0.0,0.0,0,0.0,0.0,6,0.5,1.79,1,0.0,2.0,0,0.0,0.0,2,0.5,3.25,3,0.67,2.33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,2,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,2,1
39481,1,6,1.0,5.0,7,0.29,2.95,4,0.5,8.4,0,0.0,0.0,6,0.67,2.16,1,1.0,2.0,0,0.0,0.0,7,0.71,1.72,7,0.71,2.89,0,0.0,0.0,10,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39483,1,0,0.0,0.0,7,0.71,4.92,1,0.0,2.75,0,0.0,0.0,8,0.38,2.03,2,0.0,1.83,7,0.86,1.75,2,0.0,2.6,7,0.71,2.89,0,0.0,0.0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48786,1,0,0.0,0.0,3,0.67,4.71,1,0.0,12.0,5,0.6,6.33,0,0.0,0.0,3,0.67,6.25,10,0.4,5.93,5,0.4,2.76,7,0.29,2.5,0,0.0,0.0,8,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39487,0,0,0.0,0.0,0,0.0,0.0,3,1.0,4.0,7,0.71,4.05,4,0.75,4.33,4,1.0,8.8,0,0.0,0.0,0,0.0,0.0,7,0.86,28.0,7,0.57,11.12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2,1
39488,0,0,0.0,0.0,1,0.0,7.5,3,1.0,4.0,7,0.71,4.05,3,0.67,3.0,5,0.8,5.56,0,0.0,0.0,0,0.0,0.0,7,0.86,28.0,1,1.0,6.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,2,1
39492,0,1,1.0,0.75,4,0.75,20.33,3,1.0,49.0,1,1.0,1.0,1,1.0,8.0,1,1.0,10.0,1,1.0,12.0,7,0.57,8.0,3,0.67,14.0,9,0.78,3.57,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1
39482,0,1,1.0,0.67,4,0.5,1.14,3,0.67,6.17,3,0.67,2.88,0,0.0,0.0,0,0.0,0.0,7,0.29,2.95,2,0.0,8.0,6,0.67,4.13,1,1.0,1.5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,1
39486,1,1,1.0,4.0,2,0.5,10.0,1,0.0,13.0,3,0.67,19.5,4,0.75,7.62,0,0.0,0.0,1,0.0,7.5,4,0.5,5.9,0,0.0,0.0,4,0.75,4.33,16,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39493,0,5,1.0,3.5,1,1.0,0.67,3,0.33,20.0,1,1.0,1.0,3,0.67,2.08,7,0.43,2.16,1,1.0,12.0,4,0.75,6.0,0,0.0,0.0,9,0.78,3.57,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,2,1
39498,1,2,0.0,2.3,1,1.0,15.0,0,0.0,0.0,8,0.12,10.38,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,0.67,2.88,4,0.25,4.67,5,0.8,2.62,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39491,0,1,1.0,0.75,4,0.75,20.33,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.0,2.0,0,0.0,0.0,1,0.0,8.0,3,0.67,14.0,9,0.78,3.57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2,0,1,0,2,1
39499,0,6,0.83,3.0,4,0.75,4.0,9,0.67,2.92,6,0.33,11.75,7,0.29,2.79,0,0.0,0.0,4,0.5,3.86,3,0.33,2.64,7,0.71,2.95,2,0.5,28.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,2,1
39500,0,3,0.0,2.71,3,0.0,4.17,0,0.0,0.0,7,0.43,10.43,7,0.29,2.79,0,0.0,0.0,4,0.5,3.86,3,0.33,2.64,1,0.0,8.0,3,0.67,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,2,1
39501,0,2,0.0,3.71,2,0.5,4.38,6,0.33,3.81,7,0.43,10.43,3,0.67,1.57,3,1.0,6.0,2,0.5,2.0,2,0.5,3.4,1,0.0,8.0,2,0.5,10.33,11,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,16,0,0,2,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,2,1
39497,0,5,0.6,2.28,0,0.0,0.0,3,1.0,4.5,9,0.67,3.48,1,1.0,1.38,1,0.0,14.0,4,0.5,1.88,2,1.0,2.83,6,0.83,1.9,4,0.5,4.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,2,1
47710,1,2,0.5,4.2,6,0.33,8.86,1,0.0,10.0,0,0.0,0.0,0,0.0,0.0,4,0.5,2.88,7,0.29,3.95,2,1.0,19.0,0,0.0,0.0,0,0.0,0.0,15,0,2,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39496,0,4,0.75,1.2,0,0.0,0.0,0,0.0,0.0,9,0.67,3.48,5,0.8,2.62,1,0.0,2.25,3,0.67,3.33,1,0.0,3.75,0,0.0,0.0,0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1
48768,1,2,0.5,21.0,8,0.5,4.68,0,0.0,0.0,2,0.5,1.6,1,1.0,6.5,9,0.56,3.79,7,0.43,3.53,1,0.0,13.0,4,0.5,5.0,6,0.5,3.71,8,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39527,0,0,0.0,0.0,2,0.0,10.0,1,1.0,3.0,0,0.0,0.0,0,0.0,0.0,3,0.67,3.83,4,0.25,3.43,9,0.33,5.1,2,0.0,5.25,2,0.0,2.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,2,1
39528,0,0,0.0,0.0,5,0.4,3.64,0,0.0,0.0,1,1.0,13.0,3,0.0,2.83,4,0.25,29.0,4,0.75,6.86,1,0.0,7.0,0,0.0,0.0,0,0.0,0.0,6,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,2,1
39529,0,4,0.25,29.0,0,0.0,0.0,1,1.0,15.0,0,0.0,0.0,4,0.5,3.93,3,0.67,3.83,0,0.0,0.0,2,0.5,3.43,4,0.25,9.25,1,1.0,8.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,1,0,1,1,0,1,1,0,1,1,0,2,0,2,1
39530,0,2,0.5,1.0,4,0.25,5.27,2,0.5,3.43,4,0.25,9.25,3,0.67,2.42,5,0.4,4.22,7,0.29,8.27,0,0.0,0.0,2,1.0,26.0,0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,2,1
39532,0,2,1.0,2.86,1,0.0,2.8,2,1.0,5.75,5,0.6,4.64,9,0.44,2.65,7,0.57,2.05,1,0.0,1.67,3,0.67,3.5,6,0.5,3.67,0,0.0,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,2,1
