golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
51979,ESPORTSTMNT03_3194864,BLUE: first_blood,BLUE: herald,RED: dragon,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: baron,BLUE: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,RED: first_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_mid,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,2,1.0,34.0,2,1.0,8.0,0,0,0,4,0.5,5.64,1,0.0,11,15,0.4,2.36,0,0,0,8,0.5,3.9,6,0.5,4.36,1,1.0,1.2,1
51980,ESPORTSTMNT03_3192980,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,RED: first_tower_top,RED: second_tower_bot,RED: first_tower_mid,RED: dragon,RED: baron,RED: third_tower_bot,RED: second_tower_mid,RED: inhibitor_bot,RED: second_tower_top,RED: third_tower_mid,RED: third_tower_top,RED: inhibitor_top,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,6.0,1,0.0,1.0,0,0,0,4,0.75,9.0,1,1.0,1.2,0,0,0,9,0.67,9.62,1,1.0,3.0,8,0.5,4.0,10,0.6,6.05,0
51981,ESPORTSTMNT03_3193944,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_mid,RED: first_tower_top,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.64,3.03,9,0.56,3.22,2,0.0,4.17,8,0.75,5.28,3,0.33,3.4,1,0.0,11.0,4,0.5,5.15,0,0,0,8,0.5,4.0,1,0.0,11,0
50041,ESPORTSTMNT01_3384977,BLUE: dragon,BLUE: herald,RED: dragon,RED: first_blood,BLUE: first_tower_top,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: dragon,BLUE: second_tower_top,BLUE: second_tower_bot,BLUE: dragon,BLUE: second_tower_mid,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.9,8.86,6,0.5,8.36,1,1.0,1.5,1,0.0,1.33,6,0.5,3.52,0,0,0,4,0.75,7.5,0,0,0,4,0.0,2.4,0,0,0,1
50042,ESPORTSTMNT01_3385110,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_mid,BLUE: first_tower_bot,BLUE: herald,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_bot,BLUE: second_tower_top,RED: dragon,RED: first_tower_bot,BLUE: baron,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,10,0.9,8.86,7,0.14,4.57,1,1.0,1.5,1,0.0,1.33,6,0.5,3.52,4,0.0,1.5,4,0.75,7.5,0,0,0,4,0.0,2.4,8,0.62,4.23,1
45964,ESPORTSTMNT01_3316798,RED: first_blood,RED: herald,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_mid,RED: second_tower_mid,RED: third_tower_mid,RED: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: first_tower_bot,RED: dragon,BLUE: second_tower_bot,BLUE: first_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0.5,1.9,4,0.5,3.25,0,0,0,1,1.0,1.33,1,0.0,0.4,0,0,0,1,1.0,13,2,0.5,4.67,0
45965,ESPORTSTMNT01_3317777,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: dragon,BLUE: baron,BLUE: second_tower_top,BLUE: inhibitor_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1.0,7.25,0,0,0,3,0.67,8.25,2,0.5,10.5,0,0,0,0,0,0,1,0.0,1.5,1,0.0,1.0,1,0.0,1.33,1
48024,ESPORTSTMNT03_3131899,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_mid,BLUE: herald,BLUE: first_tower_top,RED: first_tower_top,BLUE: second_tower_bot,BLUE: dragon,BLUE: second_tower_mid,BLUE: baron,BLUE: third_tower_bot,BLUE: dragon,BLUE: second_tower_top,BLUE: third_tower_mid,RED: first_tower_bot,BLUE: inhibitor_mid,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,7,0.43,6.4,1,0.0,3.75,3,0.33,18.0,6,0.67,8.56,0,0,0,0,0,0,8,0.75,2.57,1,1.0,3.33,1,1.0,7.5,2,1.0,3.12,1
48025,ESPORTSTMNT03_3130913,RED: first_blood,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: herald,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_top,BLUE: first_tower_bot,BLUE: baron,RED: first_tower_mid,RED: dragon,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: dragon,RED: second_tower_bot,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,5,0.4,3.75,2,0.0,10.75,3,0.33,18.0,6,0.67,8.56,1,1.0,6.0,2,0.5,4.0,8,0.75,2.57,0,0,0,9,0.56,9.0,5,0.6,32.5,1
49031,ESPORTSTMNT04_2675959,RED: first_blood,RED: herald,BLUE: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,BLUE: first_tower_mid,BLUE: second_tower_bot,RED: second_tower_top,RED: dragon,RED: first_tower_bot,RED: first_tower_mid,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.5,3.14,4,0.75,5.67,1,1.0,13.0,7,0.57,4.76,1,1.0,1.8,0,0,0,1,1.0,2.6,3,0.33,1.91,0,0,0,11,0.73,2.94,0
49032,ESPORTSTMNT04_2675967,RED: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: first_tower_mid,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_top,RED: dragon,RED: second_tower_mid,BLUE: baron,BLUE: second_tower_top,BLUE: first_tower_mid,RED: second_tower_bot,BLUE: dragon,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,0.33,3.33,2,1.0,5.33,8,0.62,6.47,4,0.5,5.09,1,0.0,5.33,2,1.0,8.5,0,0,0,6,0.67,2.35,2,0.0,3.67,1
48042,ESPORTSTMNT03_3133242,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: second_tower_top,RED: second_tower_bot,BLUE: baron,RED: first_tower_mid,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.5,9,0.67,1.97,3,0.67,18.5,2,1.0,6.0,7,0.43,2.27,8,0.5,7.0,7,0.14,6.69,1,1.0,3,6,0.67,7.1,1,0.0,16.0,1
48043,ESPORTSTMNT03_3132252,RED: first_blood,RED: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: second_tower_bot,BLUE: dragon,BLUE: first_tower_top,BLUE: second_tower_mid,BLUE: baron,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.5,7.0,0,0,0,5,0.6,9.29,0,0,0,1,0.0,16.0,4,0.75,1.64,9,0.67,1.97,3,0.67,18.5,7,0.43,3.31,7,0.43,2.27,1
48044,ESPORTSTMNT03_3133244,RED: first_blood,BLUE: dragon,RED: herald,RED: first_tower_top,RED: first_tower_bot,RED: first_tower_mid,RED: dragon,RED: herald,RED: second_tower_mid,RED: second_tower_bot,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.6,3.0,9,0.67,1.97,3,0.67,18.5,3,0.33,15.67,7,0.43,2.27,0,0,0,0,0,0,2,0.5,1.0,0,0,0,1,0.0,16.0,0
49033,ESPORTSTMNT04_2675968,RED: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_bot,BLUE: second_tower_top,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: dragon,BLUE: third_tower_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1.0,4.25,2,1.0,5.33,8,0.62,6.47,0,0,0,19,0.63,3.52,8,0.5,3.11,7,0.57,3.56,6,0.67,2.35,2,0.0,3.67,1
49036,ESPORTSTMNT04_2677008,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: first_tower_mid,RED: first_tower_bot,RED: dragon,BLUE: first_tower_bot,RED: baron,RED: first_tower_top,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33,8.0,5,0.2,7.25,2,0.5,5.0,5,0.8,1.14,1,1.0,1.5,7,0.57,5.87,3,0.67,2.4,4,0.0,3.25,3,0.67,3.64,6,0.5,9.0,0
49039,ESPORTSTMNT04_2678015,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: first_tower_mid,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: dragon,RED: baron,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_top,RED: first_tower_bot,BLUE: second_tower_top,BLUE: baron,RED: first_tower_mid,BLUE: elder_dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,3,0.67,8.33,0,0,0,2,1.0,2.0,6,0.67,6.4,4,0.75,5.22,3,0.67,4.0,5,0.2,7.25,1,0.0,5.67,13,0.62,5.48,4,0.75,4.17,1
49043,ESPORTSTMNT04_2679035,BLUE: first_blood,RED: herald,RED: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: baron,RED: dragon,RED: second_tower_mid,RED: first_tower_top,RED: first_tower_bot,RED: third_tower_mid,RED: second_tower_top,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,0.75,3,0.67,8.6,1,1.0,0.33,1,0.0,6.67,1,1.0,0.71,10,0.5,3.0,4,0.75,4.0,2,1.0,2.0,13,0.23,3.62,13,0.23,5.52,0
53120,ESPORTSTMNT01_3416179,RED: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: herald,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,RED: first_tower_mid,RED: second_tower_mid,BLUE: first_tower_bot,RED: first_tower_top,RED: baron,BLUE: first_tower_mid,RED: second_tower_bot,BLUE: second_tower_top,RED: dragon,RED: third_tower_mid,BLUE: baron,BLUE: dragon,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,0,0,0,9,0.67,5.81,2,0.0,25,6,0.5,9.56,6,0.5,4.6,1,0.0,1.5,6,0.33,6.6,6,0.5,3.24,5,0.6,4.89,4,0.75,1.81,1
48190,ESPORTSTMNT01_3333801,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: baron,RED: dragon,BLUE: second_tower_mid,RED: first_tower_mid,BLUE: dragon,BLUE: baron,RED: first_tower_top,BLUE: second_tower_top,RED: second_tower_mid,BLUE: dragon,RED: third_tower_mid,RED: inhibitor_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,7,0.43,3.07,5,0.6,5.0,0,0,0,1,0.0,14.0,1,1.0,14.0,1,0.0,2.25,1,1.0,0.2,2,0.0,2.25,3,0.67,2.25,3,0.67,10.0,1
48191,ESPORTSTMNT01_3335726,RED: first_blood,RED: herald,BLUE: dragon,BLUE: dragon,RED: first_tower_top,BLUE: herald,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_top,BLUE: baron,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: second_tower_mid,BLUE: inhibitor_bot,BLUE: dragon,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,2,0.5,3.2,5,0.6,5.0,0,0,0,1,0.0,14.0,1,1.0,14.0,5,0.4,1.88,1,1.0,6.0,0,0,0,2,0.5,1.17,1,1.0,7.5,1
50240,ESPORTSTMNT02_3214687,RED: first_blood,RED: herald,BLUE: dragon,RED: first_tower_mid,BLUE: dragon,RED: herald,RED: first_tower_bot,BLUE: first_tower_top,RED: first_tower_top,RED: second_tower_mid,RED: dragon,BLUE: baron,BLUE: first_tower_bot,RED: second_tower_bot,RED: dragon,RED: baron,RED: third_tower_mid,RED: second_tower_top,RED: inhibitor_mid,RED: third_tower_top,RED: inhibitor_top,BLUE: dragon,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,3,0.33,2.25,0,0,0,0,0,0,0,0,0,0,0,0,7,0.43,4.14,10,0.3,3.77,6,0.33,12.71,8,0.75,7.13,1,1.0,9.0,0
50241,ESPORTSTMNT02_3216256,RED: first_blood,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,RED: first_tower_mid,RED: dragon,RED: first_tower_bot,RED: second_tower_bot,BLUE: baron,RED: first_tower_top,RED: dragon,BLUE: first_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,12,15,0.73,2.44,4,0.5,21.0,0,0,0,9,0.89,2.86,0,0,0,5,0.8,7.12,1,1.0,7.0,0,0,0,8,0.62,6.2,0
48192,ESPORTSTMNT01_3333811,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,RED: first_tower_bot,BLUE: herald,RED: first_tower_mid,RED: first_tower_top,BLUE: first_tower_top,RED: dragon,RED: baron,BLUE: first_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,RED: second_tower_bot,BLUE: nexus_tower,BLUE: third_tower_bot,BLUE: nexus_tower,BLUE: inhibitor_bot,BLUE: nexus,,,,,,,,,,,,,,,,,,4,0.75,2.55,2,0.0,1.0,1,0.0,3.0,1,1.0,6.67,2,1.0,11.5,7,0.43,3.07,3,0.67,17.0,1,1.0,8,5,0.4,6.1,0,0,0,1
48193,ESPORTSTMNT01_3333820,BLUE: first_blood,BLUE: dragon,RED: herald,RED: dragon,BLUE: herald,RED: first_tower_top,RED: first_tower_bot,BLUE: dragon,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_mid,RED: second_tower_bot,BLUE: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: second_tower_mid,RED: dragon,RED: baron,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,2,0.5,3.2,2,0.5,12.0,0,0,0,5,0.4,6.1,1,1.0,1.0,1,0.0,1.5,1,1.0,6.0,1,0.0,10.0,0,0,0,2,1.0,11.5,0
48194,ESPORTSTMNT01_3335749,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_mid,RED: dragon,BLUE: baron,BLUE: first_tower_top,RED: first_tower_bot,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0.67,17.0,2,0.5,9.0,1,0.0,10,1,1.0,14.0,5,0.4,1.88,1,1.0,6.0,0,0,0,0,0,0,2,1.0,10.0,1
50249,ESPORTSTMNT02_3216565,BLUE: first_blood,BLUE: dragon,RED: herald,RED: dragon,BLUE: first_tower_bot,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_top,BLUE: second_tower_mid,RED: first_tower_mid,BLUE: baron,RED: dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: second_tower_top,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0.8,1.31,4,0.25,2.88,3,0.67,2.67,0,0,0,0,0,0,7,1.0,5.85,2,0.5,8.0,3,0.33,11.0,5,0.6,8.33,1
50250,ESPORTSTMNT02_3216581,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: dragon,BLUE: herald,RED: first_tower_bot,RED: first_tower_mid,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: baron,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.67,2.5,6,0.67,8.33,1,0.0,5.5,3,0.33,11.0,5,0.6,4.0,2,1.0,5.33,0,0,0,0,0,0,1,0.0,11,3,1.0,1.4,1
50251,ESPORTSTMNT02_3216593,RED: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_top,BLUE: first_tower_top,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: third_tower_mid,BLUE: dragon,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,0.67,6.95,1,0.0,4.0,0,0,0,5,0.8,1.31,0,0,0,8,0.62,3.11,3,1.0,2.09,1
46178,ESPORTSTMNT02_3160190,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_bot,RED: herald,BLUE: first_tower_mid,BLUE: baron,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_top,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: third_tower_bot,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,1.14,2,0.0,3.17,0,0,0,0,0,0,0,0,0,1,1.0,1.4,0,0,0,1,1.0,14.0,1,1.0,8.0,1,1.0,13,1
46179,ESPORTSTMNT02_3162103,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: dragon,BLUE: second_tower_bot,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.25,0,0,0,3,1.0,11.5,0,0,0,1,1.0,13,0,0,0,1,1.0,0.0,2,1.0,1.12,3,0.33,6.5,0,0,0,1
46180,ESPORTSTMNT02_3162124,BLUE: first_blood,RED: herald,BLUE: dragon,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_top,BLUE: dragon,BLUE: second_tower_mid,BLUE: first_tower_top,BLUE: baron,RED: first_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: dragon,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,5.0,1,1.0,0.0,2,1.0,1.12,0,0,0,0,0,0,0,0,0,6,0.83,6.36,0,0,0,0,0,0,0,0,0,1
46355,ESPORTSTMNT02_3160427,RED: dragon,BLUE: herald,BLUE: first_blood,BLUE: dragon,BLUE: first_tower_mid,RED: herald,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,RED: first_tower_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.0,2.67,0,0,0,1,0.0,5.0,0,0,0,2,1.0,1.36,3,1.0,2.55,0,0,0,0,0,0,0,0,0,1
46356,ESPORTSTMNT02_3161414,RED: first_blood,RED: dragon,RED: herald,RED: first_tower_bot,RED: dragon,RED: first_tower_top,RED: second_tower_top,RED: first_tower_mid,RED: second_tower_mid,RED: herald,RED: dragon,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0.8,1.73,6,0.83,0.63,0,0,0,0,0,0,2,0.5,3.0,2,0.0,2.25,1,0.0,19,1,0.0,5.0,0,0,0,0
46364,ESPORTSTMNT02_3164431,RED: first_blood,BLUE: herald,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: dragon,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: first_tower_top,RED: dragon,RED: dragon,RED: first_tower_mid,RED: baron,RED: second_tower_bot,RED: third_tower_bot,BLUE: second_tower_mid,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,3,0.33,3.4,3,0.67,40.0,1,1.0,1.0,0,0,0,3,0.67,7.0,1,1.0,8,3,0.0,4.0,1,1.0,7,0,0,0,0,0,0,0
46365,ESPORTSTMNT02_3165375,RED: first_blood,RED: herald,BLUE: dragon,BLUE: dragon,RED: first_tower_bot,RED: first_tower_mid,BLUE: herald,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_mid,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,13,2,0.0,3.2,2,1.0,2.0,1,1.0,1.75,3,1.0,1.92,3,0.33,3.57,2,0.5,3.6,1,1.0,7,0,0,0,0,0,0,1
46366,ESPORTSTMNT02_3163526,RED: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,RED: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: second_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: baron,RED: first_tower_top,BLUE: second_tower_bot,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.33,3.57,3,1.0,6.8,1,1.0,9,0,0,0,0,0,0,0,0,0,3,0.67,40.0,5,0.6,5.5,7,0.43,12.67,4,0.5,30.0,1
